,close_time
822,2019-10-12 08:59:59.999
823,2019-10-12 09:29:59.999
824,2019-10-12 09:59:59.999
825,2019-10-12 10:29:59.999
826,2019-10-12 10:59:59.999
827,2019-10-12 11:29:59.999
828,2019-10-12 11:59:59.999
829,2019-10-12 12:29:59.999
830,2019-10-12 12:59:59.999
831,2019-10-12 13:29:59.999
832,2019-10-12 13:59:59.999
833,2019-10-12 14:29:59.999
834,2019-10-12 14:59:59.999
835,2019-10-12 15:29:59.999
836,2019-10-12 15:59:59.999
837,2019-10-12 16:29:59.999
838,2019-10-12 16:59:59.999
839,2019-10-12 17:29:59.999
840,2019-10-12 17:59:59.999
841,2019-10-12 18:29:59.999
842,2019-10-12 18:59:59.999
843,2019-10-12 19:29:59.999
844,2019-10-12 19:59:59.999
845,2019-10-12 20:29:59.999
846,2019-10-12 20:59:59.999
847,2019-10-12 21:29:59.999
848,2019-10-12 21:59:59.999
849,2019-10-12 22:29:59.999
850,2019-10-12 22:59:59.999
851,2019-10-12 23:29:59.999
852,2019-10-12 23:59:59.999
853,2019-10-13 00:29:59.999
854,2019-10-13 00:59:59.999
855,2019-10-13 01:29:59.999
856,2019-10-13 01:59:59.999
857,2019-10-13 02:29:59.999
858,2019-10-13 02:59:59.999
859,2019-10-13 03:29:59.999
860,2019-10-13 03:59:59.999
861,2019-10-13 04:29:59.999
862,2019-10-13 04:59:59.999
863,2019-10-13 05:29:59.999
864,2019-10-13 05:59:59.999
865,2019-10-13 06:29:59.999
866,2019-10-13 06:59:59.999
867,2019-10-13 07:29:59.999
868,2019-10-13 07:59:59.999
869,2019-10-13 08:29:59.999
870,2019-10-13 08:59:59.999
871,2019-10-13 09:29:59.999
872,2019-10-13 09:59:59.999
873,2019-10-13 10:29:59.999
874,2019-10-13 10:59:59.999
875,2019-10-13 11:29:59.999
876,2019-10-13 11:59:59.999
877,2019-10-13 12:29:59.999
878,2019-10-13 12:59:59.999
879,2019-10-13 13:29:59.999
880,2019-10-13 13:59:59.999
881,2019-10-13 14:29:59.999
882,2019-10-13 14:59:59.999
883,2019-10-13 15:29:59.999
884,2019-10-13 15:59:59.999
885,2019-10-13 16:29:59.999
886,2019-10-13 16:59:59.999
887,2019-10-13 17:29:59.999
888,2019-10-13 17:59:59.999
889,2019-10-13 18:29:59.999
890,2019-10-13 18:59:59.999
891,2019-10-13 19:29:59.999
892,2019-10-13 19:59:59.999
893,2019-10-13 20:29:59.999
894,2019-10-13 20:59:59.999
895,2019-10-13 21:29:59.999
896,2019-10-13 21:59:59.999
897,2019-10-13 22:29:59.999
898,2019-10-13 22:59:59.999
899,2019-10-13 23:29:59.999
900,2019-10-13 23:59:59.999
901,2019-10-14 00:29:59.999
902,2019-10-14 00:59:59.999
903,2019-10-14 01:29:59.999
904,2019-10-14 01:59:59.999
905,2019-10-14 02:29:59.999
906,2019-10-14 02:59:59.999
907,2019-10-14 03:29:59.999
908,2019-10-14 03:59:59.999
909,2019-10-14 04:29:59.999
910,2019-10-14 04:59:59.999
911,2019-10-14 05:29:59.999
912,2019-10-14 05:59:59.999
913,2019-10-14 06:29:59.999
914,2019-10-14 06:59:59.999
915,2019-10-14 07:29:59.999
916,2019-10-14 07:59:59.999
917,2019-10-14 08:29:59.999
918,2019-10-14 08:59:59.999
919,2019-10-14 09:29:59.999
920,2019-10-14 09:59:59.999
921,2019-10-14 10:29:59.999
922,2019-10-14 10:59:59.999
923,2019-10-14 11:29:59.999
924,2019-10-14 11:59:59.999
925,2019-10-14 12:29:59.999
926,2019-10-14 12:59:59.999
927,2019-10-14 13:29:59.999
928,2019-10-14 13:59:59.999
929,2019-10-14 14:29:59.999
930,2019-10-14 14:59:59.999
931,2019-10-14 15:29:59.999
932,2019-10-14 15:59:59.999
933,2019-10-14 16:29:59.999
934,2019-10-14 16:59:59.999
935,2019-10-14 17:29:59.999
936,2019-10-14 17:59:59.999
937,2019-10-14 18:29:59.999
938,2019-10-14 18:59:59.999
939,2019-10-14 19:29:59.999
940,2019-10-14 19:59:59.999
941,2019-10-14 20:29:59.999
942,2019-10-14 20:59:59.999
943,2019-10-14 21:29:59.999
944,2019-10-14 21:59:59.999
945,2019-10-14 22:29:59.999
946,2019-10-14 22:59:59.999
947,2019-10-14 23:29:59.999
948,2019-10-14 23:59:59.999
949,2019-10-15 00:29:59.999
950,2019-10-15 00:59:59.999
951,2019-10-15 01:29:59.999
952,2019-10-15 01:59:59.999
953,2019-10-15 02:29:59.999
954,2019-10-15 02:59:59.999
955,2019-10-15 03:29:59.999
956,2019-10-15 03:59:59.999
957,2019-10-15 04:29:59.999
958,2019-10-15 04:59:59.999
959,2019-10-15 05:29:59.999
960,2019-10-15 05:59:59.999
961,2019-10-15 06:29:59.999
962,2019-10-15 06:59:59.999
963,2019-10-15 07:29:59.999
964,2019-10-15 07:59:59.999
965,2019-10-15 08:29:59.999
966,2019-10-15 08:59:59.999
967,2019-10-15 09:29:59.999
968,2019-10-15 09:59:59.999
969,2019-10-15 10:29:59.999
970,2019-10-15 10:59:59.999
971,2019-10-15 11:29:59.999
972,2019-10-15 11:59:59.999
973,2019-10-15 12:29:59.999
974,2019-10-15 12:59:59.999
975,2019-10-15 13:29:59.999
976,2019-10-15 13:59:59.999
977,2019-10-15 14:29:59.999
978,2019-10-15 14:59:59.999
979,2019-10-15 15:29:59.999
980,2019-10-15 15:59:59.999
981,2019-10-15 16:29:59.999
982,2019-10-15 16:59:59.999
983,2019-10-15 17:29:59.999
984,2019-10-15 17:59:59.999
985,2019-10-15 18:29:59.999
986,2019-10-15 18:59:59.999
987,2019-10-15 19:29:59.999
988,2019-10-15 19:59:59.999
989,2019-10-15 20:29:59.999
990,2019-10-15 20:59:59.999
991,2019-10-15 21:29:59.999
992,2019-10-15 21:59:59.999
993,2019-10-15 22:29:59.999
994,2019-10-15 22:59:59.999
995,2019-10-15 23:29:59.999
996,2019-10-15 23:59:59.999
997,2019-10-16 00:29:59.999
998,2019-10-16 00:59:59.999
999,2019-10-16 01:29:59.999
1000,2019-10-16 01:59:59.999
1001,2019-10-16 02:29:59.999
1002,2019-10-16 02:59:59.999
1003,2019-10-16 03:29:59.999
1004,2019-10-16 03:59:59.999
1005,2019-10-16 04:29:59.999
1006,2019-10-16 04:59:59.999
1007,2019-10-16 05:29:59.999
1008,2019-10-16 05:59:59.999
1009,2019-10-16 06:29:59.999
1010,2019-10-16 06:59:59.999
1011,2019-10-16 07:29:59.999
1012,2019-10-16 07:59:59.999
1013,2019-10-16 08:29:59.999
1014,2019-10-16 08:59:59.999
1015,2019-10-16 09:29:59.999
1016,2019-10-16 09:59:59.999
1017,2019-10-16 10:29:59.999
1018,2019-10-16 10:59:59.999
1019,2019-10-16 11:29:59.999
1020,2019-10-16 11:59:59.999
1021,2019-10-16 12:29:59.999
1022,2019-10-16 12:59:59.999
1023,2019-10-16 13:29:59.999
1024,2019-10-16 13:59:59.999
1025,2019-10-16 14:29:59.999
1026,2019-10-16 14:59:59.999
1027,2019-10-16 15:29:59.999
1028,2019-10-16 15:59:59.999
1029,2019-10-16 16:29:59.999
1030,2019-10-16 16:59:59.999
1031,2019-10-16 17:29:59.999
1032,2019-10-16 17:59:59.999
1033,2019-10-16 18:29:59.999
1034,2019-10-16 18:59:59.999
1035,2019-10-16 19:29:59.999
1036,2019-10-16 19:59:59.999
1037,2019-10-16 20:29:59.999
1038,2019-10-16 20:59:59.999
1039,2019-10-16 21:29:59.999
1040,2019-10-16 21:59:59.999
1041,2019-10-16 22:29:59.999
1042,2019-10-16 22:59:59.999
1043,2019-10-16 23:29:59.999
1044,2019-10-16 23:59:59.999
1045,2019-10-17 00:29:59.999
1046,2019-10-17 00:59:59.999
1047,2019-10-17 01:29:59.999
1048,2019-10-17 01:59:59.999
1049,2019-10-17 02:29:59.999
1050,2019-10-17 02:59:59.999
1051,2019-10-17 03:29:59.999
1052,2019-10-17 03:59:59.999
1053,2019-10-17 04:29:59.999
1054,2019-10-17 04:59:59.999
1055,2019-10-17 05:29:59.999
1056,2019-10-17 05:59:59.999
1057,2019-10-17 06:29:59.999
1058,2019-10-17 06:59:59.999
1059,2019-10-17 07:29:59.999
1060,2019-10-17 07:59:59.999
1061,2019-10-17 08:29:59.999
1062,2019-10-17 08:59:59.999
1063,2019-10-17 09:29:59.999
1064,2019-10-17 09:59:59.999
1065,2019-10-17 10:29:59.999
1066,2019-10-17 10:59:59.999
1067,2019-10-17 11:29:59.999
1068,2019-10-17 11:59:59.999
1069,2019-10-17 12:29:59.999
1070,2019-10-17 12:59:59.999
1071,2019-10-17 13:29:59.999
1072,2019-10-17 13:59:59.999
1073,2019-10-17 14:29:59.999
1074,2019-10-17 14:59:59.999
1075,2019-10-17 15:29:59.999
1076,2019-10-17 15:59:59.999
1077,2019-10-17 16:29:59.999
1078,2019-10-17 16:59:59.999
1079,2019-10-17 17:29:59.999
1080,2019-10-17 17:59:59.999
1081,2019-10-17 18:29:59.999
1082,2019-10-17 18:59:59.999
1083,2019-10-17 19:29:59.999
1084,2019-10-17 19:59:59.999
1085,2019-10-17 20:29:59.999
1086,2019-10-17 20:59:59.999
1087,2019-10-17 21:29:59.999
1088,2019-10-17 21:59:59.999
1089,2019-10-17 22:29:59.999
1090,2019-10-17 22:59:59.999
1091,2019-10-17 23:29:59.999
1092,2019-10-17 23:59:59.999
1093,2019-10-18 00:29:59.999
1094,2019-10-18 00:59:59.999
1095,2019-10-18 01:29:59.999
1096,2019-10-18 01:59:59.999
1097,2019-10-18 02:29:59.999
1098,2019-10-18 02:59:59.999
1099,2019-10-18 03:29:59.999
1100,2019-10-18 03:59:59.999
1101,2019-10-18 04:29:59.999
1102,2019-10-18 04:59:59.999
1103,2019-10-18 05:29:59.999
1104,2019-10-18 05:59:59.999
1105,2019-10-18 06:29:59.999
1106,2019-10-18 06:59:59.999
1107,2019-10-18 07:29:59.999
1108,2019-10-18 07:59:59.999
1109,2019-10-18 08:29:59.999
1110,2019-10-18 08:59:59.999
1111,2019-10-18 09:29:59.999
1112,2019-10-18 09:59:59.999
1113,2019-10-18 10:29:59.999
1114,2019-10-18 10:59:59.999
1115,2019-10-18 11:29:59.999
1116,2019-10-18 11:59:59.999
1117,2019-10-18 12:29:59.999
1118,2019-10-18 12:59:59.999
1119,2019-10-18 13:29:59.999
1120,2019-10-18 13:59:59.999
1121,2019-10-18 14:29:59.999
1122,2019-10-18 14:59:59.999
1123,2019-10-18 15:29:59.999
1124,2019-10-18 15:59:59.999
1125,2019-10-18 16:29:59.999
1126,2019-10-18 16:59:59.999
1127,2019-10-18 17:29:59.999
1128,2019-10-18 17:59:59.999
1129,2019-10-18 18:29:59.999
1130,2019-10-18 18:59:59.999
1131,2019-10-18 19:29:59.999
1132,2019-10-18 19:59:59.999
1133,2019-10-18 20:29:59.999
1134,2019-10-18 20:59:59.999
1135,2019-10-18 21:29:59.999
1136,2019-10-18 21:59:59.999
1137,2019-10-18 22:29:59.999
1138,2019-10-18 22:59:59.999
1139,2019-10-18 23:29:59.999
1140,2019-10-18 23:59:59.999
1141,2019-10-19 00:29:59.999
1142,2019-10-19 00:59:59.999
1143,2019-10-19 01:29:59.999
1144,2019-10-19 01:59:59.999
1145,2019-10-19 02:29:59.999
1146,2019-10-19 02:59:59.999
1147,2019-10-19 03:29:59.999
1148,2019-10-19 03:59:59.999
1149,2019-10-19 04:29:59.999
1150,2019-10-19 04:59:59.999
1151,2019-10-19 05:29:59.999
1152,2019-10-19 05:59:59.999
1153,2019-10-19 06:29:59.999
1154,2019-10-19 06:59:59.999
1155,2019-10-19 07:29:59.999
1156,2019-10-19 07:59:59.999
1157,2019-10-19 08:29:59.999
1158,2019-10-19 08:59:59.999
1159,2019-10-19 09:29:59.999
1160,2019-10-19 09:59:59.999
1161,2019-10-19 10:29:59.999
1162,2019-10-19 10:59:59.999
1163,2019-10-19 11:29:59.999
1164,2019-10-19 11:59:59.999
1165,2019-10-19 12:29:59.999
1166,2019-10-19 12:59:59.999
1167,2019-10-19 13:29:59.999
1168,2019-10-19 13:59:59.999
1169,2019-10-19 14:29:59.999
1170,2019-10-19 14:59:59.999
1171,2019-10-19 15:29:59.999
1172,2019-10-19 15:59:59.999
1173,2019-10-19 16:29:59.999
1174,2019-10-19 16:59:59.999
1175,2019-10-19 17:29:59.999
1176,2019-10-19 17:59:59.999
1177,2019-10-19 18:29:59.999
1178,2019-10-19 18:59:59.999
1179,2019-10-19 19:29:59.999
1180,2019-10-19 19:59:59.999
1181,2019-10-19 20:29:59.999
1182,2019-10-19 20:59:59.999
1183,2019-10-19 21:29:59.999
1184,2019-10-19 21:59:59.999
1185,2019-10-19 22:29:59.999
1186,2019-10-19 22:59:59.999
1187,2019-10-19 23:29:59.999
1188,2019-10-19 23:59:59.999
1189,2019-10-20 00:29:59.999
1190,2019-10-20 00:59:59.999
1191,2019-10-20 01:29:59.999
1192,2019-10-20 01:59:59.999
1193,2019-10-20 02:29:59.999
1194,2019-10-20 02:59:59.999
1195,2019-10-20 03:29:59.999
1196,2019-10-20 03:59:59.999
1197,2019-10-20 04:29:59.999
1198,2019-10-20 04:59:59.999
1199,2019-10-20 05:29:59.999
1200,2019-10-20 05:59:59.999
1201,2019-10-20 06:29:59.999
1202,2019-10-20 06:59:59.999
1203,2019-10-20 07:29:59.999
1204,2019-10-20 07:59:59.999
1205,2019-10-20 08:29:59.999
1206,2019-10-20 08:59:59.999
1207,2019-10-20 09:29:59.999
1208,2019-10-20 09:59:59.999
1209,2019-10-20 10:29:59.999
1210,2019-10-20 10:59:59.999
1211,2019-10-20 11:29:59.999
1212,2019-10-20 11:59:59.999
1213,2019-10-20 12:29:59.999
1214,2019-10-20 12:59:59.999
1215,2019-10-20 13:29:59.999
1216,2019-10-20 13:59:59.999
1217,2019-10-20 14:29:59.999
1218,2019-10-20 14:59:59.999
1219,2019-10-20 15:29:59.999
1220,2019-10-20 15:59:59.999
1221,2019-10-20 16:29:59.999
1222,2019-10-20 16:59:59.999
1223,2019-10-20 17:29:59.999
1224,2019-10-20 17:59:59.999
1225,2019-10-20 18:29:59.999
1226,2019-10-20 18:59:59.999
1227,2019-10-20 19:29:59.999
1228,2019-10-20 19:59:59.999
1229,2019-10-20 20:29:59.999
1230,2019-10-20 20:59:59.999
1231,2019-10-20 21:29:59.999
1232,2019-10-20 21:59:59.999
1233,2019-10-20 22:29:59.999
1234,2019-10-20 22:59:59.999
1235,2019-10-20 23:29:59.999
1236,2019-10-20 23:59:59.999
1237,2019-10-21 00:29:59.999
1238,2019-10-21 00:59:59.999
1239,2019-10-21 01:29:59.999
1240,2019-10-21 01:59:59.999
1241,2019-10-21 02:29:59.999
1242,2019-10-21 02:59:59.999
1243,2019-10-21 03:29:59.999
1244,2019-10-21 03:59:59.999
1245,2019-10-21 04:29:59.999
1246,2019-10-21 04:59:59.999
1247,2019-10-21 05:29:59.999
1248,2019-10-21 05:59:59.999
1249,2019-10-21 06:29:59.999
1250,2019-10-21 06:59:59.999
1251,2019-10-21 07:29:59.999
1252,2019-10-21 07:59:59.999
1253,2019-10-21 08:29:59.999
1254,2019-10-21 08:59:59.999
1255,2019-10-21 09:29:59.999
1256,2019-10-21 09:59:59.999
1257,2019-10-21 10:29:59.999
1258,2019-10-21 10:59:59.999
1259,2019-10-21 11:29:59.999
1260,2019-10-21 11:59:59.999
1261,2019-10-21 12:29:59.999
1262,2019-10-21 12:59:59.999
1263,2019-10-21 13:29:59.999
1264,2019-10-21 13:59:59.999
1265,2019-10-21 14:29:59.999
1266,2019-10-21 14:59:59.999
1267,2019-10-21 15:29:59.999
1268,2019-10-21 15:59:59.999
1269,2019-10-21 16:29:59.999
1270,2019-10-21 16:59:59.999
1271,2019-10-21 17:29:59.999
1272,2019-10-21 17:59:59.999
1273,2019-10-21 18:29:59.999
1274,2019-10-21 18:59:59.999
1275,2019-10-21 19:29:59.999
1276,2019-10-21 19:59:59.999
1277,2019-10-21 20:29:59.999
1278,2019-10-21 20:59:59.999
1279,2019-10-21 21:29:59.999
1280,2019-10-21 21:59:59.999
1281,2019-10-21 22:29:59.999
1282,2019-10-21 22:59:59.999
1283,2019-10-21 23:29:59.999
1284,2019-10-21 23:59:59.999
1285,2019-10-22 00:29:59.999
1286,2019-10-22 00:59:59.999
1287,2019-10-22 01:29:59.999
1288,2019-10-22 01:59:59.999
1289,2019-10-22 02:29:59.999
1290,2019-10-22 02:59:59.999
1291,2019-10-22 03:29:59.999
1292,2019-10-22 03:59:59.999
1293,2019-10-22 04:29:59.999
1294,2019-10-22 04:59:59.999
1295,2019-10-22 05:29:59.999
1296,2019-10-22 05:59:59.999
1297,2019-10-22 06:29:59.999
1298,2019-10-22 06:59:59.999
1299,2019-10-22 07:29:59.999
1300,2019-10-22 07:59:59.999
1301,2019-10-22 08:29:59.999
1302,2019-10-22 08:59:59.999
1303,2019-10-22 09:29:59.999
1304,2019-10-22 09:59:59.999
1305,2019-10-22 10:29:59.999
1306,2019-10-22 10:59:59.999
1307,2019-10-22 11:29:59.999
1308,2019-10-22 11:59:59.999
1309,2019-10-22 12:29:59.999
1310,2019-10-22 12:59:59.999
1311,2019-10-22 13:29:59.999
1312,2019-10-22 13:59:59.999
1313,2019-10-22 14:29:59.999
1314,2019-10-22 14:59:59.999
1315,2019-10-22 15:29:59.999
1316,2019-10-22 15:59:59.999
1317,2019-10-22 16:29:59.999
1318,2019-10-22 16:59:59.999
1319,2019-10-22 17:29:59.999
1320,2019-10-22 17:59:59.999
1321,2019-10-22 18:29:59.999
1322,2019-10-22 18:59:59.999
1323,2019-10-22 19:29:59.999
1324,2019-10-22 19:59:59.999
1325,2019-10-22 20:29:59.999
1326,2019-10-22 20:59:59.999
1327,2019-10-22 21:29:59.999
1328,2019-10-22 21:59:59.999
1329,2019-10-22 22:29:59.999
1330,2019-10-22 22:59:59.999
1331,2019-10-22 23:29:59.999
1332,2019-10-22 23:59:59.999
1333,2019-10-23 00:29:59.999
1334,2019-10-23 00:59:59.999
1335,2019-10-23 01:29:59.999
1336,2019-10-23 01:59:59.999
1337,2019-10-23 02:29:59.999
1338,2019-10-23 02:59:59.999
1339,2019-10-23 03:29:59.999
1340,2019-10-23 03:59:59.999
1341,2019-10-23 04:29:59.999
1342,2019-10-23 04:59:59.999
1343,2019-10-23 05:29:59.999
1344,2019-10-23 05:59:59.999
1345,2019-10-23 06:29:59.999
1346,2019-10-23 06:59:59.999
1347,2019-10-23 07:29:59.999
1348,2019-10-23 07:59:59.999
1349,2019-10-23 08:29:59.999
1350,2019-10-23 08:59:59.999
1351,2019-10-23 09:29:59.999
1352,2019-10-23 09:59:59.999
1353,2019-10-23 10:29:59.999
1354,2019-10-23 10:59:59.999
1355,2019-10-23 11:29:59.999
1356,2019-10-23 11:59:59.999
1357,2019-10-23 12:29:59.999
1358,2019-10-23 12:59:59.999
1359,2019-10-23 13:29:59.999
1360,2019-10-23 13:59:59.999
1361,2019-10-23 14:29:59.999
1362,2019-10-23 14:59:59.999
1363,2019-10-23 15:29:59.999
1364,2019-10-23 15:59:59.999
1365,2019-10-23 16:29:59.999
1366,2019-10-23 16:59:59.999
1367,2019-10-23 17:29:59.999
1368,2019-10-23 17:59:59.999
1369,2019-10-23 18:29:59.999
1370,2019-10-23 18:59:59.999
1371,2019-10-23 19:29:59.999
1372,2019-10-23 19:59:59.999
1373,2019-10-23 20:29:59.999
1374,2019-10-23 20:59:59.999
1375,2019-10-23 21:29:59.999
1376,2019-10-23 21:59:59.999
1377,2019-10-23 22:29:59.999
1378,2019-10-23 22:59:59.999
1379,2019-10-23 23:29:59.999
1380,2019-10-23 23:59:59.999
1381,2019-10-24 00:29:59.999
1382,2019-10-24 00:59:59.999
1383,2019-10-24 01:29:59.999
1384,2019-10-24 01:59:59.999
1385,2019-10-24 02:29:59.999
1386,2019-10-24 02:59:59.999
1387,2019-10-24 03:29:59.999
1388,2019-10-24 03:59:59.999
1389,2019-10-24 04:29:59.999
1390,2019-10-24 04:59:59.999
1391,2019-10-24 05:29:59.999
1392,2019-10-24 05:59:59.999
1393,2019-10-24 06:29:59.999
1394,2019-10-24 06:59:59.999
1395,2019-10-24 07:29:59.999
1396,2019-10-24 07:59:59.999
1397,2019-10-24 08:29:59.999
1398,2019-10-24 08:59:59.999
1399,2019-10-24 09:29:59.999
1400,2019-10-24 09:59:59.999
1401,2019-10-24 10:29:59.999
1402,2019-10-24 10:59:59.999
1403,2019-10-24 11:29:59.999
1404,2019-10-24 11:59:59.999
1405,2019-10-24 12:29:59.999
1406,2019-10-24 12:59:59.999
1407,2019-10-24 13:29:59.999
1408,2019-10-24 13:59:59.999
1409,2019-10-24 14:29:59.999
1410,2019-10-24 14:59:59.999
1411,2019-10-24 15:29:59.999
1412,2019-10-24 15:59:59.999
1413,2019-10-24 16:29:59.999
1414,2019-10-24 16:59:59.999
1415,2019-10-24 17:29:59.999
1416,2019-10-24 17:59:59.999
1417,2019-10-24 18:29:59.999
1418,2019-10-24 18:59:59.999
1419,2019-10-24 19:29:59.999
1420,2019-10-24 19:59:59.999
1421,2019-10-24 20:29:59.999
1422,2019-10-24 20:59:59.999
1423,2019-10-24 21:29:59.999
1424,2019-10-24 21:59:59.999
1425,2019-10-24 22:29:59.999
1426,2019-10-24 22:59:59.999
1427,2019-10-24 23:29:59.999
1428,2019-10-24 23:59:59.999
1429,2019-10-25 00:29:59.999
1430,2019-10-25 00:59:59.999
1431,2019-10-25 01:29:59.999
1432,2019-10-25 01:59:59.999
1433,2019-10-25 02:29:59.999
1434,2019-10-25 02:59:59.999
1435,2019-10-25 03:29:59.999
1436,2019-10-25 03:59:59.999
1437,2019-10-25 04:29:59.999
1438,2019-10-25 04:59:59.999
1439,2019-10-25 05:29:59.999
1440,2019-10-25 05:59:59.999
1441,2019-10-25 06:29:59.999
1442,2019-10-25 06:59:59.999
1443,2019-10-25 07:29:59.999
1444,2019-10-25 07:59:59.999
1445,2019-10-25 08:29:59.999
1446,2019-10-25 08:59:59.999
1447,2019-10-25 09:29:59.999
1448,2019-10-25 09:59:59.999
1449,2019-10-25 10:29:59.999
1450,2019-10-25 10:59:59.999
1451,2019-10-25 11:29:59.999
1452,2019-10-25 11:59:59.999
1453,2019-10-25 12:29:59.999
1454,2019-10-25 12:59:59.999
1455,2019-10-25 13:29:59.999
1456,2019-10-25 13:59:59.999
1457,2019-10-25 14:29:59.999
1458,2019-10-25 14:59:59.999
1459,2019-10-25 15:29:59.999
1460,2019-10-25 15:59:59.999
1461,2019-10-25 16:29:59.999
1462,2019-10-25 16:59:59.999
1463,2019-10-25 17:29:59.999
1464,2019-10-25 17:59:59.999
1465,2019-10-25 18:29:59.999
1466,2019-10-25 18:59:59.999
1467,2019-10-25 19:29:59.999
1468,2019-10-25 19:59:59.999
1469,2019-10-25 20:29:59.999
1470,2019-10-25 20:59:59.999
1471,2019-10-25 21:29:59.999
1472,2019-10-25 21:59:59.999
1473,2019-10-25 22:29:59.999
1474,2019-10-25 22:59:59.999
1475,2019-10-25 23:29:59.999
1476,2019-10-25 23:59:59.999
1477,2019-10-26 00:29:59.999
1478,2019-10-26 00:59:59.999
1479,2019-10-26 01:29:59.999
1480,2019-10-26 01:59:59.999
1481,2019-10-26 02:29:59.999
1482,2019-10-26 02:59:59.999
1483,2019-10-26 03:29:59.999
1484,2019-10-26 03:59:59.999
1485,2019-10-26 04:29:59.999
1486,2019-10-26 04:59:59.999
1487,2019-10-26 05:29:59.999
1488,2019-10-26 05:59:59.999
1489,2019-10-26 06:29:59.999
1490,2019-10-26 06:59:59.999
1491,2019-10-26 07:29:59.999
1492,2019-10-26 07:59:59.999
1493,2019-10-26 08:29:59.999
1494,2019-10-26 08:59:59.999
1495,2019-10-26 09:29:59.999
1496,2019-10-26 09:59:59.999
1497,2019-10-26 10:29:59.999
1498,2019-10-26 10:59:59.999
1499,2019-10-26 11:29:59.999
1500,2019-10-26 11:59:59.999
1501,2019-10-26 12:29:59.999
1502,2019-10-26 12:59:59.999
1503,2019-10-26 13:29:59.999
1504,2019-10-26 13:59:59.999
1505,2019-10-26 14:29:59.999
1506,2019-10-26 14:59:59.999
1507,2019-10-26 15:29:59.999
1508,2019-10-26 15:59:59.999
1509,2019-10-26 16:29:59.999
1510,2019-10-26 16:59:59.999
1511,2019-10-26 17:29:59.999
1512,2019-10-26 17:59:59.999
1513,2019-10-26 18:29:59.999
1514,2019-10-26 18:59:59.999
1515,2019-10-26 19:29:59.999
1516,2019-10-26 19:59:59.999
1517,2019-10-26 20:29:59.999
1518,2019-10-26 20:59:59.999
1519,2019-10-26 21:29:59.999
1520,2019-10-26 21:59:59.999
1521,2019-10-26 22:29:59.999
1522,2019-10-26 22:59:59.999
1523,2019-10-26 23:29:59.999
1524,2019-10-26 23:59:59.999
1525,2019-10-27 00:29:59.999
1526,2019-10-27 00:59:59.999
1527,2019-10-27 01:29:59.999
1528,2019-10-27 01:59:59.999
1529,2019-10-27 02:29:59.999
1530,2019-10-27 02:59:59.999
1531,2019-10-27 03:29:59.999
1532,2019-10-27 03:59:59.999
1533,2019-10-27 04:29:59.999
1534,2019-10-27 04:59:59.999
1535,2019-10-27 05:29:59.999
1536,2019-10-27 05:59:59.999
1537,2019-10-27 06:29:59.999
1538,2019-10-27 06:59:59.999
1539,2019-10-27 07:29:59.999
1540,2019-10-27 07:59:59.999
1541,2019-10-27 08:29:59.999
1542,2019-10-27 08:59:59.999
1543,2019-10-27 09:29:59.999
1544,2019-10-27 09:59:59.999
1545,2019-10-27 10:29:59.999
1546,2019-10-27 10:59:59.999
1547,2019-10-27 11:29:59.999
1548,2019-10-27 11:59:59.999
1549,2019-10-27 12:29:59.999
1550,2019-10-27 12:59:59.999
1551,2019-10-27 13:29:59.999
1552,2019-10-27 13:59:59.999
1553,2019-10-27 14:29:59.999
1554,2019-10-27 14:59:59.999
1555,2019-10-27 15:29:59.999
1556,2019-10-27 15:59:59.999
1557,2019-10-27 16:29:59.999
1558,2019-10-27 16:59:59.999
1559,2019-10-27 17:29:59.999
1560,2019-10-27 17:59:59.999
1561,2019-10-27 18:29:59.999
1562,2019-10-27 18:59:59.999
1563,2019-10-27 19:29:59.999
1564,2019-10-27 19:59:59.999
1565,2019-10-27 20:29:59.999
1566,2019-10-27 20:59:59.999
1567,2019-10-27 21:29:59.999
1568,2019-10-27 21:59:59.999
1569,2019-10-27 22:29:59.999
1570,2019-10-27 22:59:59.999
1571,2019-10-27 23:29:59.999
1572,2019-10-27 23:59:59.999
1573,2019-10-28 00:29:59.999
1574,2019-10-28 00:59:59.999
1575,2019-10-28 01:29:59.999
1576,2019-10-28 01:59:59.999
1577,2019-10-28 02:29:59.999
1578,2019-10-28 02:59:59.999
1579,2019-10-28 03:29:59.999
1580,2019-10-28 03:59:59.999
1581,2019-10-28 04:29:59.999
1582,2019-10-28 04:59:59.999
1583,2019-10-28 05:29:59.999
1584,2019-10-28 05:59:59.999
1585,2019-10-28 06:29:59.999
1586,2019-10-28 06:59:59.999
1587,2019-10-28 07:29:59.999
1588,2019-10-28 07:59:59.999
1589,2019-10-28 08:29:59.999
